Price,Type,Parking Spaces,Land Size,Building Size,Architecture Style,Bedrooms,Bathrooms,Livingrooms,Basements,State
2345.0,House,0.0,793.18,130.06,Other,3.0,2.0,1.0,0.0,Texas
1999.0,Apartment,0.0,668.44,133.04,Other,1.0,2.0,1.0,0.0,Florida
2200.0,House,2.0,20234.3,213.68,Other,5.0,3.0,1.0,0.0,Georgia
4200.0,House,0.0,777.0,256.41,Other,5.0,4.0,1.0,0.0,Texas
3000.0,House,0.0,639.4,200.58,Contemporary,3.0,2.0,1.0,0.0,Texas
2600.0,Townhouse,1.0,323.75,185.06,Colonial,4.0,2.0,1.0,1.0,Maryland
2000.0,Apartment,2.0,668.44,96.25,Colonial,2.0,1.0,1.0,0.0,Pennsylvania
1200.0,House,2.0,12504.8,55.74,Bungalow,1.0,1.0,1.0,0.0,New Jersey
3200.0,House,2.0,930.78,348.01,Colonial,4.0,4.0,1.0,1.0,Virginia
2700.0,Apartment,0.0,668.44,100.24,Other,3.0,2.0,1.0,0.0,Florida
3050.0,House,4.0,371.61,105.17,Other,3.0,2.0,1.0,0.0,California
4295.0,Townhouse,1.0,647.53,155.06,Other,4.0,4.0,1.0,0.0,California
18.0,Other,22.0,316.87,686.37,Other,3.0,2.0,1.0,0.0,Texas
4565.0,Apartment,0.0,668.44,104.05,Other,2.0,2.0,1.0,0.0,Florida
5000.0,House,2.0,1173.59,177.26,Ranch,3.0,2.0,1.0,0.0,Pennsylvania
3500.0,Apartment,0.0,668.44,99.41,High Rise,2.0,2.0,1.0,0.0,Florida
2200.0,House,0.0,668.44,170.29,Other,4.0,2.0,1.0,0.0,Florida
3750.0,House,4.0,890.31,209.78,Other,4.0,3.0,1.0,0.0,Texas
2450.0,Townhouse,2.0,668.44,176.89,Other,2.0,2.0,1.0,0.0,Washington
2300.0,Apartment,0.0,668.44,73.11,Other,1.0,1.0,1.0,0.0,Florida
4250.0,House,0.0,930.78,162.02,Other,3.0,2.0,1.0,0.0,Florida
1750.0,Other,2.0,668.44,169.64,Other,3.0,2.0,1.0,0.0,Texas
3000.0,Townhouse,0.0,668.44,113.43,Other,3.0,2.0,1.0,0.0,Florida
3850.0,Other,0.0,890.31,427.35,Other,3.0,2.0,1.0,0.0,Ohio
2499.0,House,0.0,586.79,184.78,New Traditional,4.0,2.0,1.0,0.0,Texas
1800.0,Other,1.0,668.44,78.04,Other,2.0,1.0,1.0,0.0,Georgia
3800.0,House,0.0,668.44,139.91,Other,3.0,2.0,1.0,0.0,Florida
5800.0,Apartment,2.0,668.44,185.81,Other,3.0,4.0,1.0,0.0,Texas
2250.0,Townhouse,1.0,668.44,112.41,Other,3.0,2.0,1.0,0.0,South Dakota
2700.0,House,3.0,687.95,266.35,Other,4.0,4.0,1.0,0.0,California
2350.0,House,0.0,687.97,129.88,Other,4.0,2.0,1.0,0.0,Texas
3450.0,House,0.0,566.56,275.36,Other,5.0,3.0,1.0,0.0,Florida
2960.0,Other,0.0,668.44,78.13,Other,1.0,1.0,1.0,0.0,South Dakota
1995.0,House,0.0,1416.4,163.79,Other,3.0,3.0,1.0,0.0,Oregon
5750.0,Other,2.0,95.1,180.14,Contemporary,3.0,4.0,1.0,0.0,California
2700.0,Apartment,1.0,668.44,56.49,Mediterranean,1.0,1.0,1.0,0.0,California
6500.0,House,2.0,668.44,137.22,Other,2.0,2.0,1.0,0.0,Florida
3500.0,House,0.0,679.87,322.09,New Traditional,5.0,4.0,1.0,0.0,Texas
2850.0,Townhouse,0.0,668.44,89.19,Other,2.0,2.0,1.0,0.0,Florida
1950.0,Apartment,0.0,161.87,132.29,Other,2.0,2.0,1.0,0.0,Florida
2200.0,House,0.0,1092.65,167.88,New Traditional,3.0,2.0,1.0,0.0,Texas
2890.0,Townhouse,0.0,668.44,119.66,Other,3.0,3.0,1.0,0.0,Florida
3695.0,House,1.0,242.85,46.45,Bungalow,2.0,1.0,1.0,0.0,California
4900.0,House,2.0,325.16,140.1,Cape Cod,3.0,3.0,1.0,0.0,California
1300.0,House,4.0,668.44,77.3,Other,2.0,1.0,1.0,0.0,Texas
2290.0,House,2.0,635.36,195.1,Other,3.0,2.0,1.0,0.0,Texas
6500.0,Apartment,1.0,668.44,138.61,Other,3.0,2.0,1.0,0.0,Florida
1900.0,Apartment,0.0,668.44,86.12,Other,2.0,2.0,1.0,0.0,Florida
1595.0,House,0.0,683.92,93.46,New Traditional,2.0,2.0,1.0,0.0,Texas
1250.0,Other,0.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Texas
1995.0,House,1.0,728.43,122.07,Cape Cod,3.0,1.0,1.0,1.0,Pennsylvania
1500.0,Apartment,0.0,668.44,52.03,Other,1.0,1.0,1.0,0.0,Florida
2599.0,House,0.0,485.62,129.6,Other,3.0,3.0,1.0,0.0,Florida
3200.0,House,0.0,668.44,139.54,Other,3.0,1.0,1.0,0.0,Florida
2600.0,House,0.0,562.51,181.35,Other,3.0,2.0,1.0,0.0,Texas
1950.0,House,0.0,550.37,149.11,New Traditional,3.0,2.0,1.0,0.0,Tennessee
1650.0,House,0.0,3116.08,85.84,Other,2.0,2.0,1.0,0.0,Tennessee
3295.0,House,0.0,777.0,211.35,Other,3.0,4.0,1.0,0.0,Texas
5995.0,Townhouse,0.0,668.44,189.52,Other,3.0,3.0,1.0,0.0,Florida
1900.0,House,0.0,566.56,121.89,Other,3.0,2.0,1.0,0.0,New York
1600.0,Townhouse,0.0,1052.18,185.81,Other,2.0,1.0,1.0,0.0,Florida
4000.0,Apartment,0.0,668.44,97.36,Other,2.0,2.0,1.0,0.0,Florida
3150.0,House,2.0,668.44,189.24,Other,3.0,3.0,1.0,0.0,Virginia
1695.0,House,0.0,971.25,147.16,Other,3.0,2.0,1.0,0.0,Texas
600.0,Apartment,0.0,651.54,80.36,Other,1.0,1.0,1.0,0.0,Louisiana
4100.0,Apartment,0.0,668.44,135.45,High Rise,2.0,2.0,1.0,0.0,Florida
3295.0,Townhouse,2.0,668.44,206.43,Other,3.0,4.0,1.0,0.0,Pennsylvania
4750.0,House,0.0,668.44,141.21,Other,3.0,2.0,1.0,0.0,Florida
12.0,Other,0.0,17522.9,2501.97,Other,3.0,2.0,1.0,0.0,Tennessee
1445.0,House,0.0,445.15,112.97,Other,3.0,2.0,1.0,0.0,Oregon
5500.0,House,2.0,668.44,242.57,Other,4.0,4.0,1.0,0.0,California
3200.0,Apartment,2.0,6837.2,94.76,Other,3.0,2.0,1.0,0.0,California
1790.0,House,2.0,643.86,195.75,Other,3.0,2.0,1.0,0.0,Texas
950.0,Townhouse,1.0,668.44,70.23,Contemporary,2.0,1.0,1.0,0.0,Washington
1850.0,Other,1.0,668.44,65.03,Other,1.0,1.0,1.0,0.0,Virginia
1350.0,House,1.0,854.7,111.58,Other,3.0,2.0,1.0,0.0,Texas
800.0,Townhouse,0.0,470.65,178.84,Other,3.0,1.0,1.0,0.0,Texas
3200.0,House,4.0,668.44,158.21,Other,3.0,2.0,1.0,0.0,California
2800.0,House,0.0,930.78,187.48,Other,3.0,3.0,1.0,0.0,Ohio
1500.0,Apartment,0.0,404.69,90.3,Other,2.0,2.0,1.0,0.0,Florida
2100.0,House,0.0,335.89,151.62,New Traditional,2.0,2.0,1.0,0.0,Texas
850.0,Townhouse,0.0,668.44,62.43,Contemporary,1.0,1.0,1.0,0.0,Washington
1350.0,House,0.0,1392.12,158.49,Other,4.0,2.0,1.0,0.0,Louisiana
1575.0,Townhouse,0.0,526.09,139.35,Other,3.0,3.0,1.0,0.0,Oregon
2200.0,Apartment,0.0,668.44,66.33,Other,1.0,1.0,1.0,0.0,Florida
8000.0,House,2.0,902.83,303.7,Other,3.0,3.0,1.0,0.0,California
7500.0,House,0.0,668.44,216.84,Other,4.0,3.0,1.0,0.0,Florida
1800.0,Apartment,0.0,6313.1,109.63,Other,2.0,2.0,1.0,0.0,Florida
4000.0,Townhouse,0.0,668.44,214.79,Other,3.0,3.0,1.0,0.0,Florida
1550.0,Townhouse,0.0,1044.09,120.77,New Traditional,3.0,3.0,1.0,0.0,Texas
2750.0,Apartment,0.0,668.44,91.97,Other,2.0,2.0,1.0,0.0,Florida
2700.0,House,0.0,526.09,209.96,New Traditional,4.0,3.0,1.0,0.0,Texas
2550.0,Townhouse,2.0,668.44,166.76,Contemporary,2.0,3.0,1.0,0.0,Maryland
19500.0,House,2.0,328.88,300.82,Other,5.0,6.0,1.0,0.0,California
2700.0,Apartment,1.0,70.79,70.79,Other,1.0,1.0,1.0,0.0,California
2350.0,House,0.0,643.45,128.95,Other,3.0,2.0,1.0,0.0,Texas
3995.0,Townhouse,2.0,40.47,189.89,New Traditional,3.0,4.0,1.0,1.0,Maryland
3500.0,Townhouse,0.0,668.44,132.02,Other,3.0,2.0,1.0,0.0,Florida
2000.0,Apartment,0.0,668.44,75.53,Other,2.0,1.0,1.0,0.0,Florida
1700.0,Apartment,0.0,668.44,247.49,Other,1.0,1.0,1.0,0.0,Florida
3200.0,Townhouse,0.0,311.61,171.41,Contemporary,3.0,3.0,1.0,0.0,Texas
3300.0,Apartment,0.0,668.44,61.78,High Rise,1.0,2.0,1.0,0.0,Florida
950.0,Other,0.0,668.44,133.04,Other,2.0,2.0,1.0,0.0,Texas
2600.0,Apartment,0.0,80.94,85.84,Other,2.0,2.0,1.0,0.0,Florida
3025.0,Apartment,1.0,668.44,98.48,Other,2.0,2.0,1.0,0.0,Florida
1995.0,House,0.0,40.47,184.78,Other,4.0,2.0,1.0,0.0,Texas
2400.0,Apartment,0.0,668.44,106.47,Other,2.0,2.0,1.0,0.0,Florida
2549.0,House,0.0,667.73,191.38,New Traditional,3.0,3.0,1.0,0.0,Texas
3000.0,House,0.0,566.56,186.36,Other,4.0,2.0,1.0,0.0,Florida
2050.0,Townhouse,0.0,109.27,100.71,New Traditional,2.0,2.0,1.0,0.0,Texas
2250.0,House,0.0,408.73,166.39,Other,3.0,2.0,1.0,0.0,Texas
6200.0,Apartment,0.0,668.44,129.14,Other,2.0,2.0,1.0,0.0,Florida
2500.0,House,0.0,635.36,163.04,Other,3.0,2.0,1.0,0.0,Texas
1750.0,House,0.0,651.54,102.75,Other,3.0,1.0,1.0,0.0,Texas
3200.0,Apartment,2.0,548.41,106.84,Other,2.0,3.0,1.0,0.0,California
1650.0,Other,0.0,40.47,64.66,Other,1.0,1.0,1.0,0.0,Florida
2850.0,House,0.0,3251.61,115.94,Other,3.0,2.0,1.0,0.0,California
3300.0,Apartment,1.0,420.76,92.9,Other,2.0,1.0,1.0,0.0,California
2750.0,Apartment,0.0,668.44,126.07,Other,3.0,2.0,1.0,0.0,Florida
2500.0,House,0.0,728.43,267.56,New Traditional,3.0,1.0,1.0,0.0,Oregon
1895.0,House,0.0,250.91,127.28,New Traditional,3.0,2.0,1.0,0.0,Texas
3850.0,Other,0.0,668.44,167.23,Other,3.0,2.0,1.0,0.0,South Dakota
2000.0,House,0.0,728.43,244.52,Other,4.0,3.0,1.0,0.0,Oregon
4500.0,Apartment,0.0,668.44,144.0,Other,2.0,2.0,1.0,0.0,Florida
4000.0,House,0.0,668.44,130.62,Other,3.0,2.0,1.0,0.0,Florida
3500.0,Apartment,0.0,668.44,86.68,Other,2.0,2.0,1.0,0.0,Florida
1700.0,Apartment,0.0,1416.4,89.93,Other,2.0,1.0,1.0,0.0,California
2700.0,Other,0.0,668.44,149.76,Other,3.0,3.0,1.0,0.0,Florida
6900.0,Apartment,2.0,668.44,151.43,Contemporary,2.0,3.0,1.0,0.0,Oregon
5400.0,Townhouse,3.0,1404.23,111.3,New Traditional,2.0,2.0,1.0,0.0,California
4500.0,Townhouse,0.0,465.39,191.29,Contemporary,3.0,3.0,1.0,0.0,Texas
1700.0,Townhouse,0.0,890.31,119.38,Other,3.0,2.0,1.0,0.0,Kansas
2300.0,House,0.0,647.5,166.58,Other,3.0,2.0,1.0,0.0,Texas
2200.0,Apartment,1.0,668.44,73.39,Other,1.0,1.0,1.0,1.0,New Jersey
2700.0,Apartment,0.0,668.44,115.48,Colonial,2.0,2.0,1.0,0.0,New Jersey
2800.0,Townhouse,0.0,125.45,192.03,New Traditional,3.0,4.0,1.0,0.0,Texas
2950.0,House,0.0,668.44,130.06,Other,3.0,2.0,1.0,0.0,South Dakota
3000.0,House,0.0,485.62,277.04,New Traditional,4.0,3.0,1.0,0.0,Texas
1995.0,House,2.0,668.44,140.66,Other,3.0,2.0,1.0,0.0,Texas
1350.0,Apartment,2.0,1011.72,83.61,Contemporary,3.0,1.0,1.0,0.0,Georgia
2950.0,Apartment,1.0,668.44,112.32,Other,2.0,2.0,1.0,0.0,Florida
3400.0,House,0.0,668.44,118.45,Other,4.0,2.0,1.0,0.0,Florida
1650.0,House,0.0,639.4,97.36,Other,3.0,2.0,1.0,0.0,Kansas
550.0,Other,12.0,905.28,184.78,Other,3.0,2.0,1.0,0.0,Texas
1500.0,Apartment,2.0,563.32,17.28,Other,3.0,2.0,1.0,0.0,Texas
4500.0,Other,0.0,76.89,185.81,Other,3.0,2.0,1.0,0.0,Texas
2000.0,House,0.0,716.29,143.63,New Traditional,3.0,2.0,1.0,0.0,Texas
1575.0,Townhouse,0.0,404.69,174.66,Colonial,2.0,1.0,1.0,1.0,Maryland
6000.0,Apartment,2.0,668.44,179.49,Other,4.0,4.0,1.0,0.0,California
2450.0,House,1.0,668.44,125.42,Other,3.0,2.0,1.0,0.0,South Dakota
1900.0,Townhouse,0.0,97.12,156.91,Other,2.0,2.0,1.0,0.0,Texas
2900.0,Townhouse,4.0,242.81,183.2,Contemporary,3.0,4.0,1.0,0.0,Delaware
1995.0,Apartment,1.0,1237.13,41.81,Other,1.0,1.0,1.0,0.0,Texas
2500.0,Other,0.0,121.41,99.87,Other,2.0,2.0,1.0,1.0,Delaware
950.0,House,0.0,668.44,133.04,Other,2.0,1.0,1.0,0.0,New York
1900.0,Townhouse,0.0,668.44,99.59,Other,2.0,2.0,1.0,0.0,Florida
2795.0,Townhouse,1.0,161.87,160.54,Colonial,4.0,4.0,1.0,1.0,Maryland
1700.0,Apartment,0.0,971.25,37.16,Other,1.0,1.0,1.0,0.0,Pennsylvania
2600.0,House,0.0,643.86,171.13,New Traditional,3.0,2.0,1.0,0.0,Tennessee
9300.0,House,0.0,882.22,372.73,Other,4.0,4.0,1.0,0.0,Texas
1500.0,Townhouse,1.0,683.92,100.99,Other,2.0,2.0,1.0,0.0,Texas
1650.0,Townhouse,0.0,121.41,84.73,Other,3.0,1.0,1.0,1.0,Pennsylvania
2500.0,Apartment,1.0,668.44,59.74,Contemporary,1.0,1.0,1.0,0.0,California
3200.0,Apartment,2.0,668.44,93.55,Other,3.0,2.0,1.0,0.0,New York
4950.0,Apartment,1.0,975.3,55.74,Tudor,1.0,2.0,1.0,0.0,California
3350.0,Apartment,2.0,186.16,117.62,Other,2.0,2.0,1.0,0.0,Texas
1850.0,House,0.0,607.03,121.42,Other,3.0,2.0,1.0,0.0,Texas
4500.0,House,0.0,668.44,125.42,Other,2.0,2.0,1.0,0.0,Florida
3900.0,Apartment,0.0,668.44,133.04,Other,2.0,2.0,1.0,0.0,Florida
2025.0,House,2.0,737.74,149.85,Other,3.0,2.0,1.0,0.0,Texas
925.0,Townhouse,1.0,668.44,88.72,Other,2.0,2.0,1.0,0.0,Texas
2495.0,Townhouse,2.0,40.47,167.6,Contemporary,3.0,3.0,1.0,0.0,Pennsylvania
2395.0,House,0.0,687.97,168.62,Other,3.0,2.0,1.0,0.0,Texas
3899.0,House,0.0,667.73,261.06,Other,4.0,2.0,1.0,0.0,Texas
1795.0,House,0.0,768.9,139.17,Other,3.0,2.0,1.0,0.0,Texas
7900.0,House,3.0,579.25,226.31,New Traditional,4.0,2.0,1.0,0.0,California
1950.0,House,2.0,364.22,174.47,Contemporary,4.0,3.0,1.0,0.0,Washington
2450.0,House,3.0,849.84,213.31,Contemporary,3.0,3.0,1.0,0.0,Washington
2075.0,Apartment,0.0,668.44,76.83,Other,2.0,2.0,1.0,0.0,Florida
9500.0,Other,6.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Florida
1800.0,House,0.0,728.43,95.88,Other,3.0,1.0,1.0,0.0,New York
1600.0,Apartment,0.0,668.44,66.24,Other,1.0,1.0,1.0,0.0,Florida
5000.0,House,0.0,668.44,339.65,Other,5.0,4.0,1.0,0.0,Ohio
850.0,Other,1.0,668.44,53.88,Other,1.0,2.0,1.0,0.0,Illinois
1100.0,Other,0.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Illinois
4200.0,Apartment,1.0,116.59,110.55,Other,2.0,2.0,1.0,0.0,California
4500.0,Apartment,0.0,668.44,91.23,Other,2.0,2.0,1.0,0.0,Florida
3300.0,Townhouse,0.0,161.87,185.81,Colonial,4.0,4.0,1.0,1.0,Virginia
2800.0,House,2.0,554.42,203.09,Other,3.0,3.0,1.0,0.0,Texas
975.0,Townhouse,1.0,1133.12,72.46,Other,2.0,1.0,1.0,0.0,Washington
1650.0,Apartment,0.0,668.44,110.37,Other,2.0,2.0,1.0,0.0,South Carolina
1950.0,House,0.0,582.75,151.25,Other,3.0,2.0,1.0,0.0,Texas
1650.0,House,0.0,668.44,98.29,Other,2.0,2.0,1.0,0.0,Texas
5250.0,House,0.0,668.44,228.73,Other,3.0,3.0,1.0,0.0,Florida
2750.0,House,2.0,668.44,104.79,Other,3.0,2.0,1.0,0.0,Pennsylvania
5000.0,Apartment,0.0,668.44,66.52,Other,2.0,1.0,1.0,0.0,California
2100.0,House,0.0,501.81,178.19,Other,4.0,3.0,1.0,0.0,Texas
1800.0,House,0.0,668.44,143.26,Other,3.0,3.0,1.0,0.0,Texas
3300.0,Apartment,0.0,668.44,103.59,Other,2.0,2.0,1.0,0.0,Florida
1295.0,Apartment,1.0,2266.24,133.04,Colonial,1.0,1.0,1.0,0.0,Pennsylvania
2495.0,House,2.0,668.44,306.77,Cottage,5.0,4.0,1.0,0.0,Pennsylvania
6000.0,Apartment,1.0,668.44,212.47,Other,3.0,4.0,1.0,0.0,Florida
7000.0,House,1.0,668.44,116.78,Other,2.0,3.0,1.0,0.0,Florida
16000.0,House,6.0,1152.09,488.95,Mediterranean,5.0,6.0,1.0,0.0,California
1600.0,Apartment,0.0,40.47,165.0,Other,2.0,3.0,1.0,0.0,Texas
2140.0,Apartment,1.0,668.44,96.99,Other,1.0,1.0,1.0,0.0,Pennsylvania
3000.0,Apartment,0.0,6029.82,102.75,Other,2.0,2.0,1.0,0.0,Florida
2495.0,Apartment,2.0,668.44,62.71,Other,1.0,1.0,1.0,0.0,Texas
925.0,Townhouse,0.0,668.44,72.46,Other,1.0,4.0,1.0,0.0,Ohio
2000.0,House,0.0,20234.3,89.74,Other,2.0,2.0,1.0,0.0,Texas
1900.0,Apartment,0.0,668.44,85.47,Other,2.0,1.0,1.0,0.0,Florida
2200.0,Other,2.0,63.54,127.28,New Traditional,2.0,3.0,1.0,0.0,Georgia
995.0,Townhouse,1.0,668.44,92.9,Contemporary,2.0,2.0,1.0,0.0,Washington
3300.0,House,2.0,768.87,234.39,Other,4.0,3.0,1.0,0.0,California
5750.0,Apartment,1.0,668.44,130.44,Other,2.0,2.0,1.0,0.0,Florida
2700.0,House,0.0,396.59,205.5,Other,3.0,3.0,1.0,0.0,Texas
6100.0,Other,0.0,2468.58,319.68,Other,3.0,2.0,1.0,0.0,Kansas
1650.0,House,1.0,668.44,133.04,Other,1.0,1.0,1.0,0.0,South Dakota
2250.0,Townhouse,0.0,202.34,174.66,Other,2.0,3.0,1.0,1.0,Maryland
8500.0,Apartment,1.0,668.44,159.42,Other,2.0,2.0,1.0,0.0,Florida
2500.0,House,0.0,509.9,207.36,New Traditional,4.0,3.0,1.0,0.0,Texas
4000.0,House,0.0,668.44,159.61,Other,4.0,3.0,1.0,0.0,Florida
905.0,Townhouse,0.0,13310.12,90.49,Other,1.0,1.0,1.0,0.0,Texas
2075.0,House,0.0,663.69,128.11,New Traditional,3.0,2.0,1.0,0.0,Texas
2000.0,House,0.0,696.06,119.66,Other,3.0,2.0,1.0,0.0,Texas
800.0,Townhouse,0.0,668.44,69.12,Bungalow,1.0,1.0,1.0,1.0,Tennessee
5900.0,House,0.0,668.44,133.04,Other,4.0,3.0,1.0,0.0,Florida
8000.0,Apartment,0.0,51670308.0,139.35,Other,2.0,2.0,1.0,0.0,Florida
2600.0,House,2.0,668.44,16.72,Other,3.0,3.0,1.0,0.0,Florida
2480.0,House,0.0,526.09,158.59,Other,4.0,2.0,1.0,0.0,Florida
1800.0,Apartment,0.0,668.44,40.41,Other,3.0,1.0,1.0,0.0,Florida
2300.0,Apartment,0.0,668.44,110.55,Other,2.0,2.0,1.0,0.0,Florida
2800.0,Townhouse,0.0,80.94,96.25,New Traditional,3.0,2.0,1.0,1.0,Pennsylvania
1895.0,House,0.0,436.25,117.62,Other,3.0,2.0,1.0,0.0,Texas
1495.0,Townhouse,0.0,668.44,85.47,Other,2.0,2.0,1.0,0.0,Arizona
25000.0,Apartment,0.0,668.44,209.03,Other,3.0,5.0,1.0,0.0,Florida
1195.0,House,0.0,668.44,55.74,Other,1.0,1.0,1.0,0.0,Pennsylvania
2700.0,House,2.0,323.75,104.89,Contemporary,2.0,2.0,1.0,0.0,Washington
3400.0,Townhouse,2.0,202.34,252.23,Colonial,4.0,4.0,1.0,0.0,Maryland
2400.0,Townhouse,0.0,668.44,127.28,Other,2.0,2.0,1.0,0.0,Florida
2598.0,Other,1.0,668.44,76.46,Other,1.0,1.0,1.0,0.0,South Dakota
2200.0,Townhouse,0.0,80.94,151.15,Colonial,2.0,2.0,1.0,1.0,Virginia
1950.0,House,0.0,647.5,86.96,Bungalow,3.0,2.0,1.0,1.0,Michigan
1400.0,House,0.0,1013.33,147.53,New Traditional,3.0,2.0,1.0,0.0,West Virginia
2500.0,Apartment,1.0,668.44,102.38,Other,2.0,2.0,1.0,0.0,Florida
4600.0,Apartment,2.0,668.44,132.11,Other,3.0,3.0,1.0,0.0,California
4200.0,House,2.0,280.1,130.44,Other,3.0,3.0,1.0,0.0,California
4800.0,Townhouse,2.0,325.16,177.26,Mediterranean,3.0,3.0,1.0,0.0,California
2150.0,Apartment,1.0,668.44,77.2,Other,1.0,1.0,1.0,0.0,Florida
5000.0,Other,18.0,7385.52,231.51,Other,3.0,2.0,1.0,0.0,Texas
1550.0,House,0.0,635.36,96.62,Other,2.0,1.0,1.0,0.0,Texas
2950.0,House,2.0,728.43,152.08,Colonial,3.0,2.0,1.0,1.0,Pennsylvania
1700.0,Apartment,0.0,585014.06,69.68,Other,2.0,1.0,1.0,0.0,New York
1675.0,House,0.0,736.12,146.51,Ranch,4.0,2.0,1.0,0.0,West Virginia
12000.0,House,2.0,668.44,278.62,Other,3.0,4.0,1.0,0.0,Florida
40000.0,House,2.0,668.44,382.95,Other,3.0,4.0,1.0,0.0,Florida
3250.0,Other,1.0,668.44,133.04,Loft,2.0,2.0,1.0,0.0,South Dakota
4200.0,House,2.0,557.42,186.64,Other,4.0,3.0,1.0,0.0,California
1950.0,Apartment,0.0,668.44,76.83,Other,2.0,1.0,1.0,0.0,Florida
1200.0,Apartment,0.0,668.44,23.23,Other,1.0,1.0,1.0,0.0,Florida
6000.0,House,2.0,8037.06,279.82,Colonial,4.0,2.0,1.0,0.0,Pennsylvania
2950.0,House,0.0,4046.86,280.1,Other,4.0,3.0,1.0,0.0,Ohio
2400.0,House,0.0,2711.4,165.92,Ranch,3.0,2.0,1.0,0.0,West Virginia
1850.0,Apartment,0.0,668.44,74.32,Other,1.0,2.0,1.0,0.0,Florida
825.0,Apartment,0.0,712.25,137.5,Ranch,1.0,2.0,1.0,0.0,West Virginia
1750.0,Other,0.0,202.34,115.39,Other,1.0,1.0,1.0,0.0,Maryland
1650.0,House,0.0,663.69,170.57,Other,3.0,2.0,1.0,0.0,Texas
1350.0,House,0.0,668.44,98.29,Other,3.0,1.0,1.0,0.0,Maryland
1895.0,House,0.0,501.81,147.44,Other,3.0,2.0,1.0,0.0,Texas
18.0,Other,0.0,2347.18,133.04,Other,3.0,2.0,1.0,0.0,Virginia
2800.0,House,0.0,1902.0,140.0,Other,2.0,1.0,1.0,0.0,California
1800.0,House,0.0,651.54,193.98,New Traditional,2.0,1.0,1.0,0.0,Texas
1300.0,House,0.0,566.56,66.89,Other,2.0,1.0,1.0,0.0,Texas
1200.0,Apartment,0.0,668.44,82.31,Other,2.0,1.0,1.0,0.0,Texas
1450.0,Apartment,0.0,849.84,52.3,Other,1.0,1.0,1.0,0.0,Pennsylvania
4350.0,House,2.0,1295.0,325.16,Colonial,5.0,3.0,1.0,0.0,Virginia
3500.0,House,0.0,2023.43,185.43,Rambler,3.0,2.0,1.0,1.0,Other
2075.0,House,0.0,323.75,111.48,Other,2.0,2.0,1.0,0.0,Florida
1280.0,Apartment,0.0,668.44,102.19,Other,2.0,2.0,1.0,0.0,Texas
2060.0,House,0.0,526.09,150.5,Other,3.0,2.0,1.0,0.0,New York
1595.0,Apartment,0.0,2509.05,66.7,Other,1.0,1.0,1.0,0.0,Pennsylvania
1199.0,House,0.0,668.44,98.11,Other,2.0,2.0,1.0,0.0,Pennsylvania
1450.0,Apartment,0.0,1104.79,116.13,Other,2.0,2.0,1.0,0.0,Tennessee
900.0,Townhouse,0.0,121.41,225.94,Other,2.0,1.0,1.0,1.0,Pennsylvania
1980.0,House,0.0,514.76,147.62,Other,3.0,3.0,1.0,0.0,Texas
9500.0,Other,1.0,668.44,225.1,Other,3.0,4.0,1.0,0.0,South Dakota
2200.0,Apartment,0.0,668.44,83.06,Other,2.0,2.0,1.0,0.0,Florida
2750.0,Townhouse,1.0,202.34,139.35,Colonial,3.0,3.0,1.0,1.0,Maryland
3200.0,Townhouse,0.0,668.44,183.86,Other,3.0,3.0,1.0,0.0,Florida
2400.0,House,0.0,1392.12,191.1,Ranch,3.0,3.0,1.0,0.0,Georgia
1800.0,House,2.0,1659.21,118.92,Rambler,2.0,2.0,1.0,1.0,Maryland
1750.0,Townhouse,1.0,668.44,113.53,Other,2.0,3.0,1.0,0.0,Florida
950.0,House,0.0,668.44,133.04,New Traditional,3.0,1.0,1.0,1.0,Pennsylvania
1700.0,Townhouse,0.0,668.44,100.34,Other,1.0,2.0,1.0,0.0,Florida
2100.0,Townhouse,2.0,202.34,178.37,Colonial,3.0,3.0,1.0,1.0,Virginia
800.0,Townhouse,0.0,609.86,70.23,Other,2.0,1.0,1.0,0.0,Texas
1000.0,Townhouse,0.0,668.44,91.79,Bungalow,2.0,1.0,1.0,1.0,Tennessee
3450.0,Townhouse,3.0,668.44,111.48,Other,2.0,3.0,1.0,0.0,California
70000.0,House,0.0,668.44,697.89,Other,8.0,8.0,1.0,0.0,Florida
3500.0,Townhouse,0.0,121.41,117.43,Contemporary,4.0,4.0,1.0,0.0,Virginia
1800.0,Apartment,0.0,668.44,92.07,Other,2.0,1.0,1.0,0.0,Florida
1800.0,Apartment,720.0,668.44,64.1,Other,1.0,1.0,1.0,0.0,Virginia
1900.0,House,0.0,668.44,83.61,Other,1.0,1.0,1.0,0.0,South Dakota
2456.0,Apartment,1.0,668.44,63.55,Other,1.0,1.0,1.0,0.0,Florida
2850.0,House,0.0,728.43,280.47,Other,4.0,3.0,1.0,0.0,Texas
1950.0,House,0.0,412.78,160.16,Other,3.0,2.0,1.0,0.0,Texas
1725.0,Apartment,0.0,161.87,57.32,Other,1.0,1.0,1.0,0.0,Pennsylvania
1950.0,Apartment,0.0,668.44,85.19,Other,2.0,1.0,1.0,0.0,Pennsylvania
2600.0,Townhouse,0.0,668.44,133.04,Other,2.0,3.0,1.0,0.0,Tennessee
1300.0,Townhouse,0.0,121.41,115.01,New Traditional,3.0,1.0,1.0,1.0,Pennsylvania
